t,value
1611790803,19812224
1611790806,19812224
1611790809,19812224
1611790812,19812224
1611790815,19812224
1611790818,19812224
1611790821,19907328
1611790824,19907328
1611790827,19907328
1611790830,19907328
1611790833,19907328
1611790836,19907328
1611790839,19907328
1611790842,19907328
1611790845,19907328
1611790848,19907328
1611790851,19907328
1611790854,19907328
1611790857,19907328
1611790860,19904896
1611790863,19904896
1611790866,19904896
1611790869,19904896
1611790872,19904896
1611790875,19904896
1611790878,19904896
1611790881,19904896
1611790884,19904896
1611790887,19904896
1611790890,19904896
1611790893,19904896
1611790896,19904896
1611790899,19904896
1611790902,19904896
1611790905,19904896
1611790908,19904896
1611790911,19904896
1611790914,19904896
1611790917,19904896
1611790920,19924096
1611790923,19924096
1611790926,19924096
1611790929,19924096
1611790932,19924096
1611790935,19924096
1611790938,19924096
1611790941,19924096
1611790944,19924096
1611790947,19924096
1611790950,19924096
1611790953,19924096
1611790956,19924096
1611790959,19924096
1611790962,19924096
1611790965,19924096
1611790968,19924096
1611790971,19924096
1611790974,19924096
1611790977,19924096
1611790980,19924992
1611790983,19924992
1611790986,19924992
1611790989,19924992
1611790992,19924992
1611790995,19924992
1611790998,19924992
1611791001,19926528
1611791004,19926528
1611791007,19926528
1611791010,19926528
1611791013,19926528
1611791016,19926528
1611791019,19933184
1611791022,19933184
1611791025,19933184
1611791028,19933184
1611791031,19933184
1611791034,19933184
1611791037,19933184
1611791040,19933184
1611791043,19933184
1611791046,19933184
1611791049,19933184
1611791052,19933184
1611791055,19933184
1611791058,19933184
1611791061,19933184
1611791064,19933184
1611791067,19933184
1611791070,19933184
1611791073,19933184
1611791076,19933184
1611791079,19933184
1611791082,19933184
1611791085,19933184
1611791088,19933184
1611791091,19933184
1611791094,19933184
1611791097,19933184
1611791100,19936768
1611791103,19936768
1611791106,19936768
1611791109,19936768
1611791112,19936768
1611791115,19936768
1611791118,19936768
1611791121,19936768
1611791124,19936768
1611791127,19936768
1611791130,19936768
1611791133,19936768
1611791136,19936768
1611791139,19936768
1611791142,19910912
1611791145,19910912
1611791148,19910912
1611791151,19910912
1611791154,19910912
1611791157,19910912
1611791160,19906304
1611791163,19906304
1611791166,19906304
1611791169,19906304
1611791172,19906304
1611791175,19906304
1611791178,19906304
1611791181,19906304
1611791184,19906304
1611791187,19906304
1611791190,19906304
1611791193,19906304
1611791196,19906304
1611791199,19906304
1611791202,19908864
1611791205,19908864
1611791208,19908864
1611791211,19908864
1611791214,19908864
1611791217,19908864
1611791220,19908864
1611791223,19908864
1611791226,19908864
1611791229,19908864
1611791232,19908864
1611791235,19908864
1611791238,19908864
1611791241,19908864
1611791244,19908864
1611791247,19908864
1611791250,19908864
1611791253,19908864
1611791256,19908864
1611791259,19932160
1611791262,19933568
1611791265,19933568
1611791268,19933568
1611791271,19933568
1611791274,19933568
1611791277,19933568
1611791280,19926656
1611791283,19926656
1611791286,19926656
1611791289,19926656
1611791292,19926656
1611791295,19926656
1611791298,19926656
1611791301,19889536
1611791304,19889536
1611791307,19889536
1611791310,19889536
1611791313,19889536
1611791316,19889536
1611791319,19888512
1611791322,19888512
1611791325,19888512
1611791328,19888512
1611791331,19888512
1611791334,19888512
1611791337,19888512
1611791340,19872384
1611791343,19872384
1611791346,19872384
1611791349,19872384
1611791352,19872384
1611791355,19872384
1611791358,19872384
1611791361,19851008
1611791364,19851008
1611791367,19851008
1611791370,19851008
1611791373,19851008
1611791376,19851008
1611791379,19851008
1611791382,19853312
1611791385,19853312
1611791388,19853312
1611791391,19853312
1611791394,19853312
1611791397,19853312
1611791400,19805824
1611791403,19805824
1611791406,19805824
1611791409,19805824
1611791412,19805824
1611791415,19802496
1611791418,19802496
1611791421,19804928
1611791424,19804928
1611791427,19804928
1611791430,19804928
1611791433,19804928
1611791436,19804928
1611791439,19809536
1611791442,19809536
1611791445,19809536
1611791448,19809536
1611791451,19809536
1611791454,19809536
1611791457,19809536
